ResponseID,Career,ProgramDescr,Major,DormFlag,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q2.g,Q2.h,Q2.i,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q4.1.a,Q4.1.b,Q4.1.c,Q4.1.d,Q4.2,Q4.3,Q4.4,Q4.5.a,Q4.5.b,Q4.5.c,Q4.5.d,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5
R_3CTL4YPWBR3IdZr,GNUR,Master of Science in Nursing,Family Nurse Practitioner,2,7,2,3,4,2,1,1,1,1,1,1,2,1,7,3,1,4,4,4,4,4,4,4,4,3,3,3,1,1,1,2,2,2,2,2,2,1,1,4,2
R_55OmQDTMMZKXB5z,MED,Doctor of Medicine,Doctor of Medicine,2,4,4,2,3,2,3,2,3,6,6,3,4,3,3,2,1,6,6,5,5,2,2,2,3,2,4,2,2,3,3,2,4,4,4,4,2,5,7,1,1
R_6FZUgPyBVQbqjg9,PUBH,Master of Public Health,Global Epidemiology,2,6,6,3,1,3,1,1,6,4,4,2,4,4,7,6,5,7,6,7,3,5,7,4,4,4,4,4,3,3,3,2,5,5,5,5,2,4,6,1,2
R_2VQ17NNqJUtFye2,GSAS,Doctor of Philosophy,Behavioral Sciences & Hlth Edu,2,5,3,6,6,6,1,1,6,5,5,7,6,4,7,6,5,6,5,5,6,4,4,2,4,4,4,4,3,2,2,1,5,5,4,4,2,3,5,4,2
R_80lm1ieDv8duoQZ,GSAS,Doctor of Philosophy,Business,2,5,4,1,1,1,1,1,5,5,3,4,4,1,1,1,1,7,6,7,5,5,3,4,5,4,4,3,4,5,3,4,4,4,4,1,2,5,4,4,1
R_3DyEiliyBgIJNFb,GSAS,Master of Development Practice,Master of Development Practice,2,7,7,6,6,5,7,5,7,7,7,5,7,6,7,6,6,7,5,5,5,5,6,6,3,5,5,5,4,5,5,3,5,5,4,2,2,5,3,6,2
R_0p54O8aNQtUvUBn,LAW,Doctor of Law,Law,2,6,3,1,3,1,1,1,5,6,4,5,5,4,6,6,6,6,5,5,4,4,4,4,4,3,3,2,3,2,2,3,5,5,3,3,2,6,6,4,1
R_bq4J2XF94ht9rc5,PUBH,Master of Public Health,Prevention Science,2,6,5,6,2,2,1,1,5,7,6,6,7,4,7,6,4,5,6,5,4,5,7,6,7,4,3,3,3,4,4,5,5,5,5,2,2,3,4,4,2
R_4SICyZ0P8m70TGt,THEO,Master of Divinity,Divinity,2,7,7,7,5,7,6,6,7,7,5,5,7,4,6,6,6,6,7,7,7,5,5,3,3,4,5,4,5,2,3,2,5,5,2,4,2,4,5,3,2
R_37ZOTDXDGQSpRml,UCOL,Liberal Arts & Sciences,Environmental Sciences,2,7,5,5,5,4,5,6,6,7,7,7,7,7,7,5,6,5,5,5,5,5,5,4,4,4,4,5,5,5,5,5,5,5,5,5,2,5,3,6,2
R_cZ8U9937PkaSHoF,PUBH,Master of Public Health,Global Health,2,6,5,7,2,6,2,2,6,6,5,5,5,4,5,4,5,6,6,6,6,6,6,6,6,4,4,4,3,2,2,2,4,4,3,4,2,2,3,4,2
R_b8xZkqlCgHfPgpf,GSAS,Doctor of Philosophy,English,2,7,6,7,3,5,6,6,6,6,6,6,6,4,6,6,6,7,7,7,7,7,7,6,6,4,4,4,5,3,3,3,4,4,4,4,2,5,5,3,1
R_ahsSDMerW4r14l7,LAW,Doctor of Law,Law,2,7,5,5,3,3,1,1,6,6,4,7,7,5,7,6,3,6,6,7,6,2,4,5,6,4,4,2,5,3,3,2,4,4,2,3,2,7,6,4,2
R_42s1rEDAVaqPcO1,LAW,Doctor of Law,Law,2,7,7,7,2,3,2,7,6,6,6,6,6,5,7,6,7,5,4,6,4,4,5,5,7,3,4,5,5,3,1,4,5,5,5,5,2,7,7,4,2
R_abmuOR9ZtE457i5,PUBH,Master of Science Public Hlth,Biostatistics,2,6,3,5,7,4,2,1,6,2,2,2,4,2,6,4,3,7,7,7,6,5,5,5,6,2,4,2,4,3,3,3,4,5,2,1,2,4,4,6,2
R_3ixPJnz4FZcQzen,GNUR,Master of Science in Nursing,Neonatal NP,2,7,6,2,5,5,2,2,5,4,5,3,5,2,6,4,3,4,4,6,6,4,4,4,5,4,4,2,4,3,3,3,1,1,1,1,2,4,1,6,2
R_agWdYSYWYjR5Ynb,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,5,5,3,1,2,1,1,5,6,5,5,5,3,7,4,2,6,5,6,2,5,4,4,2,2,2,1,1,3,4,5,4,1,1,1,2,4,4,4,2
R_3KAr5Nsof3XqnTj,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,4,2,3,2,2,2,1,4,7,7,7,5,7,7,5,1,5,4,4,3,3,2,2,3,4,4,4,3,4,3,4,4,5,4,1,2,4,4,4,2
R_7UmjnT30go7mqSp,MED,Doctor of Medicine,Doctor of Medicine,2,7,3,5,1,3,1,1,7,7,6,5,7,7,7,7,7,6,4,7,5,6,6,7,6,5,5,5,4,5,5,1,5,5,1,3,2,5,6,4,1
R_9sqdXntxXmApitf,GSAS,Doctor of Philosophy,Chemistry,2,4,5,5,5,2,1,1,4,3,3,2,4,4,5,3,2,4,5,4,4,4,4,3,4,3,4,2,2,1,1,2,4,4,1,2,2,4,4,4,2
R_0HQEbRkEJh8RWeh,GAH,Doctor of Physical Therapy,Physical Therapy,2,5,4,3,4,2,3,1,1,3,3,5,6,4,7,6,4,4,6,6,6,4,4,6,6,5,5,4,4,3,4,4,5,5,5,5,2,4,4,4,2
R_0rpCdrCsw4G4MLP,MED,Doctor of Medicine,Doctor of Medicine,2,7,3,3,2,1,3,1,4,4,4,3,4,4,6,4,3,7,5,7,6,7,6,4,6,4,5,2,4,3,3,3,4,4,3,2,2,5,6,4,2
R_5vxOwzggaMYalRX,GAH,Doctor of Physical Therapy,Physical Therapy,2,5,5,6,3,3,4,3,5,4,4,4,4,2,3,4,4,6,4,5,6,5,4,4,5,4,4,3,4,4,3,3,4,3,3,3,2,5,7,1,2
R_5bTgtCTyLSSXcrj,PUBH,Master of Public Health,Prevention Science,2,5,5,6,4,6,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,4,,2,2,2,5,5,3,4,2,5,6,4,2
R_9ulzOtbjwkUmvkN,GSAS,Doctor of Philosophy,Biostatistics,2,6,5,6,2,1,3,4,6,2,2,7,7,6,7,7,2,5,3,4,4,5,3,5,6,4,4,5,3,4,3,3,5,5,3,4,2,6,6,4,2
R_3gc5c6kZNcKoJSJ,GSAS,Doctor of Philosophy,Biomedical Engineering,2,7,7,3,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_1OAB5r3CGmg2k6p,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,2,2,1,4,3,1,5,5,5,2,7,6,6,6,5,4,3,6,2,2,1,2,6,1,3,1,2,3,3,1,2,5,1,1,2,4,1,2,2
R_0oFYbWy5LlSMPcx,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,7,5,6,2,1,7,6,6,4,6,2,6,6,5,6,7,7,6,5,7,7,7,4,3,2,5,3,3,3,4,5,3,3,2,4,7,2,2
R_efe5qkYs4lIrLKJ,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,5,3,,3,3,1,1,6,7,7,7,5,6,7,7,4,4,4,,2,4,5,4,2,5,5,1,1,4,4,2,5,5,5,1,2,5,4,3,1
R_40jLRK1PsSdCuLr,GAH,Anesthesiology/ Patient M,Anesthesiology/Patient Monitor,2,5,7,6,3,2,1,1,4,5,5,5,7,2,7,5,5,7,7,7,7,6,7,6,6,4,4,5,4,3,3,2,4,5,1,1,2,6,5,1,2
R_pMjIHqss1QBaH3r,MED,Doctor of Medicine,Doctor of Medicine,2,6,7,6,2,1,1,1,5,5,4,6,6,5,7,5,6,7,5,7,5,3,2,5,7,4,4,1,1,3,3,2,5,4,1,2,2,7,7,4,1
R_4TRNRvueyaqa1nL,MED,Doctor of Medicine,Doctor of Medicine,2,7,5,5,5,5,5,1,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,1,4,4,4,5,5,5,4,1,2,6,6,4,2
R_2TC4mt2mJz4Zpg0,PUBH,Master of Public Health,Global Epidemiology,2,6,6,4,2,4,1,2,5,6,5,4,4,5,5,5,4,7,6,6,6,5,4,4,5,4,4,2,4,5,4,4,4,3,3,4,2,5,7,1,2
R_0qa09VjAotZB8Sp,PUBH,Master of Science Public Hlth,Envirnmnt Health-Epidemiology,2,2,1,4,2,2,3,1,2,2,2,2,3,2,4,4,2,4,6,4,2,2,2,2,4,3,4,2,2,3,2,2,3,3,2,1,2,4,7,1,1
R_0CIVg94M5nctyrb,GSAS,Doctor of Philosophy,Nursing,2,5,4,3,3,4,3,3,4,4,4,5,4,3,5,4,3,5,5,5,4,4,4,4,5,3,3,2,4,3,3,4,4,4,2,2,2,4,6,4,2
R_1BMgnfv0yYVz6MB,MED,Doctor of Medicine,Doctor of Medicine,2,5,5,4,2,2,1,1,5,5,4,5,5,3,6,6,4,6,5,6,5,3,4,5,5,4,4,2,2,2,3,2,4,4,3,3,2,5,5,4,1
R_cMVpjpVbXmUdjuJ,GSAS,Doctor of Philosophy,Religion,2,5,5,5,5,5,2,2,7,7,7,7,7,5,7,7,6,6,5,6,6,5,6,5,6,3,4,3,4,4,4,4,4,4,3,3,1,1,4,4,2
R_03uPJ9VDL2Gw1jn,GSAS,Doctor of Philosophy,Art History,2,5,7,5,2,3,1,1,5,4,3,2,4,2,6,5,3,5,6,6,4,5,3,3,3,3,3,4,2,4,3,4,4,4,2,1,2,3,4,4,2
R_by1AeqK53B0YtcV,GSAS,Doctor of Philosophy,Religion,2,6,7,6,5,6,1,1,6,4,4,1,5,1,7,5,3,7,7,7,7,5,7,2,3,4,4,1,4,5,4,5,4,4,4,1,2,3,2,4,2
R_6nYqh7IFLLQb2oR,GAH,Human Genetics & Genetic Couns,Human Genetics&Gen Counseling,2,7,6,5,5,2,1,1,5,6,6,4,5,7,7,6,6,3,7,6,6,4,2,4,6,2,4,4,4,3,3,3,4,4,2,2,2,5,5,4,2
R_3w7EGN4eykb8Gy1,GSAS,Doctor of Philosophy,Biomedical Engineering,2,5,6,5,3,2,1,1,4,4,2,3,4,2,5,3,3,4,5,2,3,4,4,5,4,3,2,1,2,2,2,1,3,4,2,2,2,5,7,1,2
R_et7WRoOofkrZXyB,GNUR,Non-Degree Graduate Nursing,Special Standing Student,2,3,3,3,3,3,1,1,6,6,6,6,6,3,6,5,5,4,4,4,4,3,4,5,5,3,3,3,3,2,2,2,2,2,2,2,2,5,3,3,2
R_6spxwwr0LsOqJxj,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,4,5,5,2,2,6,5,4,4,4,3,3,3,3,6,7,7,7,7,6,6,6,4,4,2,3,4,3,3,3,3,1,1,2,4,7,3,1
R_3dWkZEtY555jZNH,MED,Doctor of Medicine,Doctor of Medicine,2,7,7,7,7,7,1,1,7,7,7,7,7,6,7,7,7,6,6,6,6,6,6,6,6,5,5,1,4,3,3,3,5,5,5,5,2,4,5,4,1
R_cNrjPf9f25fWhvf,PUBH,Master of Public Health,Global Epidemiology,2,7,5,5,3,3,2,1,5,7,7,2,6,5,7,5,4,4,2,4,4,2,2,4,2,4,4,4,3,1,1,1,5,5,1,5,2,7,7,1,2
R_0iiq91g6gaMwB01,MED,Doctor of Medicine,Doctor of Medicine,2,6,3,6,1,4,2,1,5,2,2,3,5,2,6,5,3,7,3,7,6,5,4,5,5,5,5,1,2,4,4,5,3,3,1,1,2,5,4,4,2
R_2VD89nh7SJvO2zp,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,7,2,1,1,1,6,5,3,2,6,3,7,5,4,6,4,7,6,4,5,5,5,5,5,1,4,4,3,3,4,4,4,1,2,7,7,1,2
R_eG49fLQyoT1Da97,PUBH,Master of Public Health,Epidemiology,2,7,5,3,2,7,1,1,4,6,4,3,5,4,7,6,4,,,,,,,,,,,,,,,,,,,,,,,,
R_cu1Gf5izv9y6H2t,MED,Doctor of Medicine,Doctor of Medicine,2,5,3,4,5,6,1,1,5,5,4,1,5,4,6,5,6,4,7,7,7,4,4,4,6,4,4,1,4,3,4,3,3,3,1,1,2,7,5,1,2
R_6D4yLAsOQPYhsgJ,GAH,Human Genetics & Genetic Couns,Human Genetics&Gen Counseling,2,7,7,7,5,4,1,1,5,4,3,2,4,1,5,4,1,6,7,7,6,6,4,2,5,4,4,2,3,5,3,2,3,3,3,3,2,4,4,4,2
R_3dTJAxv4HPBde3r,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,7,4,5,5,2,6,4,5,3,6,3,6,6,5,6,7,6,5,5,5,4,5,4,4,5,3,5,3,3,5,4,3,4,2,4,4,4,2
R_Z3T9fHcFkWC8xCF,THEO,Master of Divinity,Divinity,2,6,5,6,6,3,1,1,6,5,5,6,5,5,6,4,4,5,6,7,5,5,5,5,6,3,4,2,4,3,4,4,4,3,3,2,2,4,3,4,2
R_3eG97Cbuf0aMDwp,GSAS,Master of Development Practice,Master of Development Practice,2,7,7,7,6,6,4,4,7,7,7,7,7,6,7,7,6,6,4,5,5,6,6,5,6,4,5,5,4,3,3,3,5,5,5,3,2,4,4,4,2
R_1TXgTqdhHoUJ0Ff,LAW,Doctor of Law,Law,2,3,6,5,1,3,1,1,6,6,3,6,7,2,7,4,3,6,6,6,4,2,4,5,2,,,,,,,,,,,,,,,,
R_pAxq17DwaKqsfqV,MED,Doctor of Medicine,Doctor of Medicine,2,5,5,3,5,1,1,1,4,5,2,3,2,5,6,3,2,5,6,6,5,6,5,6,7,5,5,2,4,3,3,5,5,5,5,3,2,5,5,4,2
R_28AQAszioF4rtqX,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,3,5,5,2,1,3,4,4,3,4,4,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,
R_006xnkRtZ00E13n,MED,Doctor of Medicine,Doctor of Medicine,2,6,3,5,4,6,1,1,5,5,4,4,5,3,4,7,3,6,5,6,7,5,6,5,5,4,4,2,3,5,5,5,4,4,4,4,2,6,6,1,1
R_a9u33XN0orANAH3,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,5,3,7,6,1,1,7,7,7,7,7,4,7,6,7,,,,,,,,,,,,,,,,,,,,,,,,
R_12S8h7mM923SSiQ,PUBH,Master of Public Health,Health Policy and Management,2,5,7,6,6,5,3,2,6,3,4,5,5,6,7,5,4,6,4,5,6,5,5,4,5,3,4,4,4,3,3,1,5,5,5,5,2,4,3,4,2
R_bHqxtFVPi5kVHs9,LAW,Doctor of Law,Law,2,7,7,5,4,4,4,4,6,7,6,6,6,5,6,6,6,4,4,5,4,4,5,5,6,4,5,2,4,3,3,5,3,3,3,3,2,3,2,6,2
R_01HQAmjz39h2XGt,GNUR,Master of Science in Nursing,Family Nurse Practitioner,2,3,3,3,3,4,2,1,5,3,4,4,4,4,4,4,4,5,7,7,7,7,7,7,7,5,5,1,5,3,3,3,2,2,2,2,2,4,1,1,2
R_0BYe6eSjZaTCXvD,GSAS,Doctor of Philosophy,Behavioral Sciences & Hlth Edu,2,5,6,5,7,2,1,1,6,5,5,3,6,3,6,6,6,6,6,6,4,6,6,5,6,3,4,2,2,3,4,3,4,4,3,2,1,5,4,6,1
R_9ZdqsjYPh8EfiGp,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,1,7,1,1,1,1,1,6,6,6,1,7,7,6,1,6,4,7,4,4,4,7,7,3,3,1,1,1,1,2,1,1,1,1,2,4,6,5,2
R_xFbyVCPFXlXT3LX,GSAS,Doctor of Philosophy,Religion,2,7,3,5,6,2,1,1,7,7,5,6,7,3,7,7,7,7,4,7,6,4,5,4,6,3,4,2,2,2,3,4,5,5,5,4,2,3,4,4,1
R_3g7RSJ2xFsw9D7C,GSAS,Doctor of Philosophy,Epidemiology,2,6,3,6,5,1,1,1,5,1,2,5,4,5,7,5,3,7,5,5,7,5,6,4,7,4,4,3,2,3,,3,5,4,1,1,2,5,1,4,
R_0j6UILqVwjFaSgZ,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,5,6,5,2,1,1,7,7,7,7,7,5,7,6,5,5,7,5,6,4,4,5,5,4,4,1,5,2,3,2,5,5,4,2,2,5,4,4,2
R_2E6pmtkPxuxmIjt,MED,Doctor of Medicine,Doctor of Medicine,2,7,4,7,3,3,7,7,7,7,5,4,7,5,7,7,5,7,5,7,3,5,4,5,5,2,2,3,3,3,3,1,5,5,1,1,2,3,4,4,1
R_0VUCuhADuvtYhsV,GNUR,Master of Science in Nursing,Family Nurse Practitioner,2,6,5,2,4,2,2,2,4,4,4,5,5,4,5,5,5,6,5,5,5,5,5,4,5,3,4,2,3,3,3,4,3,3,2,2,2,5,5,4,2
R_1QKspZAH8vVyef7,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,5,1,3,5,1,1,1,4,3,2,3,3,2,5,2,3,7,5,7,6,6,7,5,6,4,3,5,3,4,3,5,3,4,4,5,2,4,4,3,2
R_80P1afoqJReNj8x,LAW,Doctor of Law,Law,2,5,4,5,2,2,2,1,3,3,2,2,4,3,5,4,3,5,5,5,5,5,5,5,5,3,4,4,4,4,3,3,4,4,3,4,2,3,6,4,1
R_3JlayYxq13uzP3D,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,6,5,4,5,5,5,5,5,6,5,5,5,6,6,6,5,6,6,5,5,6,5,4,4,3,4,4,4,5,5,5,4,4,4,3,2,4,4,1,2
R_3xW6od0bs4Uvzhz,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,4,6,3,1,1,5,5,5,4,4,3,4,4,3,5,7,6,6,5,5,5,5,3,3,2,3,3,2,3,4,4,2,1,2,5,5,1,2
R_0DnI4E4Z5Ua4nbf,LAW,Doctor of Law,Law,2,7,6,3,2,4,2,1,5,6,5,5,5,3,7,5,4,4,4,6,4,6,4,6,5,3,4,4,4,3,4,3,3,3,3,3,2,4,4,4,2
R_9SLnvOjaKuqo1b7,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,5,6,6,2,3,1,2,6,4,2,2,5,5,4,5,6,5,6,6,5,6,6,6,6,4,4,3,3,4,4,4,5,2,3,1,2,3,4,1,2
R_bJ8PWT7cEUu3I7H,GSAS,Doctor of Philosophy,English,2,5,5,4,3,6,2,3,6,7,7,7,7,6,7,6,6,6,5,6,6,6,7,4,4,4,4,4,5,4,4,5,4,5,5,2,2,3,8,4,2
R_egpfVVyAWNrxBE9,GSAS,Doctor of Philosophy,English,2,5,5,3,1,6,1,1,5,6,6,6,5,5,7,4,1,4,7,6,4,4,5,4,5,4,4,3,4,3,3,4,5,4,1,1,2,4,1,3,1
R_6W5jTzGNqcRPUy1,MED,Doctor of Medicine,Doctor of Medicine,2,7,7,5,1,1,1,1,7,4,4,6,6,3,5,5,5,4,3,7,5,4,2,4,4,3,3,3,3,2,2,1,1,1,1,1,2,3,5,1,2
R_ekwPPjSSPysu1gx,GSAS,Doctor of Philosophy,Art History,2,5,7,5,3,5,2,2,7,7,5,7,6,5,7,6,4,6,6,7,5,4,5,5,4,4,4,3,2,3,2,3,5,5,2,2,2,3,3,4,2
R_0dJYUR8v5pBCxRX,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,5,7,7,6,1,1,7,7,7,7,7,2,7,7,7,6,7,7,6,3,3,4,5,2,2,2,5,2,2,2,4,4,2,2,2,3,5,3,2
R_bHJaPeR28dYoxmt,GSAS,Doctor of Philosophy,Women's Studies,2,7,5,4,2,3,1,1,5,5,5,7,4,1,3,4,2,7,5,5,5,5,4,5,6,5,5,5,3,5,5,1,5,2,2,2,2,1,1,3,2
R_eXPRACADQrMZLP7,GSAS,Doctor of Philosophy,Anthropology,2,7,5,6,4,2,2,1,6,6,5,2,7,6,7,6,5,6,5,6,5,5,4,3,3,5,5,4,4,4,4,3,4,4,2,2,2,3,7,4,2
R_0wRT8HCyRJ92ekB,GSAS,Doctor of Philosophy,Anthropology,2,6,5,5,,3,1,1,5,4,3,4,4,5,5,4,4,5,4,3,4,4,4,4,3,4,4,2,1,3,3,2,3,3,3,3,2,7,7,4,2
R_115c1BdLESMi4Ix,GBUS,Modular Executive MBA,Business Administration,2,5,5,4,3,6,5,4,5,7,7,6,6,5,7,6,6,6,3,1,3,3,3,1,7,2,2,2,3,1,2,1,5,5,5,5,2,5,7,6,3
R_baoa0yzhAPLx4Gh,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,6,6,2,4,1,1,6,7,7,6,7,1,5,5,7,6,7,7,7,7,4,4,2,1,1,1,4,4,4,4,5,5,5,1,2,4,4,3,2
R_6Gd3BubFyKdS1ZH,GAH,Doctor of Physical Therapy,Physical Therapy,2,6,3,5,7,5,7,1,7,7,7,7,6,4,7,6,7,7,7,7,7,7,6,4,6,4,4,5,3,4,5,5,5,5,1,1,2,1,1,2,2
R_4NFtYY9rEGPoEkJ,GSAS,Doctor of Philosophy,Religion,2,6,3,6,3,5,1,4,7,7,7,7,,5,7,6,6,4,5,7,5,3,7,4,4,2,4,3,3,4,4,4,4,5,4,1,2,3,4,4,2
R_3VLqsZs5A8gJBYx,PUBH,Master of Public Health,Global Health,2,7,7,4,7,7,3,2,7,7,7,7,7,4,5,5,5,7,7,7,7,4,7,4,3,2,4,1,1,4,3,4,5,5,5,5,2,3,4,2,2
R_0qrAgliYdT83k0Z,PUBH,Master of Public Health,Epidemiology,2,7,1,1,1,1,1,1,2,4,3,5,4,7,7,1,1,7,6,7,5,5,3,6,5,5,5,5,2,1,1,1,5,5,5,5,2,5,7,4,1
R_51DtPxQxXHZxP3D,MED,Doctor of Medicine,Doctor of Medicine,2,6,5,4,6,4,4,1,5,7,5,7,5,4,7,4,4,7,7,7,7,7,5,6,7,5,5,4,5,5,5,3,5,5,5,3,2,6,6,4,1
R_9WTsilybdbiE5RH,PUBH,Master of Public Health,Epidemiology,2,5,4,4,3,5,1,1,5,5,4,4,5,4,5,5,5,7,5,6,5,6,6,5,6,4,4,4,4,4,3,3,3,3,1,1,2,5,4,4,2
R_8qSI1om17ckhPNP,PUBH,Master of Public Health,Global Epidemiology,2,7,7,7,7,4,3,2,7,7,7,7,7,5,7,6,7,6,6,7,6,6,3,3,3,4,4,4,4,3,4,2,5,4,3,5,2,5,7,4,1
R_2pQvmIvaBBVkvFE,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,5,6,5,2,3,1,1,4,6,4,5,6,6,6,5,5,5,4,5,4,4,2,4,7,4,4,1,4,3,3,4,5,3,3,4,2,7,6,1,2
R_AdtiAnMVc68XeQ9,GSAS,Doctor of Philosophy,Business,2,5,5,3,1,1,1,1,1,4,2,2,1,3,2,2,1,6,6,6,6,6,6,3,6,4,4,2,2,3,1,1,5,5,5,5,2,6,4,4,1
R_elj97FaFJHKzhkh,PUBH,Master of Science Public Hlth,Epidemiology,2,3,1,3,7,4,3,1,3,3,3,4,4,3,4,3,5,4,6,6,7,5,5,6,4,5,5,2,5,4,4,4,5,5,5,3,2,6,5,4,2
R_8CwX7Fg6GAvUbRz,GSAS,Doctor of Philosophy,Chemistry,2,5,3,3,6,2,2,1,5,4,3,5,4,3,6,5,4,5,6,6,6,5,5,4,6,4,4,3,3,2,2,2,3,4,2,1,2,3,1,4,2
R_3pr1H5HhcsSKYLW,MED,Doctor of Medicine,Doctor of Medicine,2,5,5,5,5,5,5,6,6,6,6,6,6,5,6,7,5,5,6,5,5,,4,4,6,3,4,4,4,4,4,4,3,3,4,4,2,6,7,4,1
R_1CeBkEII7iybMgW,PUBH,Master of Public Health,Global Health,2,5,4,4,4,4,5,7,5,5,4,5,6,5,5,5,5,7,6,7,6,6,7,5,6,5,5,5,4,4,4,5,5,5,2,4,2,4,3,4,2
R_9nIczvRRBlchsPP,PUBH,Master of Public Health,Epidemiology,2,5,4,4,3,2,1,1,4,3,5,7,5,3,6,5,5,5,4,6,6,2,3,5,6,2,3,4,3,3,3,3,3,4,3,1,2,5,6,4,2
R_e8QXKJ9qCO1864R,LAW,Doctor of Law,Law,2,7,7,7,5,4,1,1,7,7,7,7,7,5,7,7,7,6,6,6,6,6,3,5,5,3,3,4,4,3,3,2,5,5,3,3,2,4,3,2,2
R_dds4oXKie5xfT49,MED,Doctor of Medicine,Doctor of Medicine,2,7,5,2,6,1,1,1,5,5,3,6,5,4,7,5,4,4,2,5,7,1,5,3,5,4,4,2,5,2,2,2,4,5,4,1,2,1,1,1,2
R_72jedJIbq57WhFz,PUBH,Master of Public Health,Environmental Health,2,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,5,5,5,5,4,4,4,5,5,5,5,2,5,4,4,2
R_3GBSWQaTJsrcBnG,PUBH,Master of Public Health,Epidemiology,2,5,5,4,3,1,2,1,5,5,3,7,2,2,5,1,4,5,7,7,5,3,4,4,3,2,2,4,2,2,2,3,5,5,2,2,2,5,5,3,2
R_3r9fY5ARuEsPPql,MED,Doctor of Medicine,Doctor of Medicine,2,7,7,7,7,7,1,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,7,7,5,5,4,5,5,4,4,5,5,1,5,2,5,6,4,2
R_e4i0HFSp8Ueln13,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,7,5,3,1,1,6,7,5,7,7,6,7,7,4,6,6,7,5,4,4,5,7,2,2,4,3,3,3,3,5,5,1,1,2,4,5,4,2
R_40iMewnnNROxMi1,PUBH,Master of Public Health,Health Policy and Management,2,7,7,5,3,4,1,4,6,7,5,4,6,5,6,5,6,6,6,6,4,2,5,4,5,4,2,4,2,3,3,4,4,5,4,2,2,5,6,4,1
R_a2yNHCLTWYbByrD,LAW,Doctor of Law,Law,2,5,7,1,1,3,3,5,3,7,5,5,5,1,7,3,4,6,5,5,6,5,5,6,6,1,3,1,3,3,3,3,5,5,4,2,2,4,3,1,1
R_3CTyKv3IGTVZD5N,MED,Doctor of Medicine,Doctor of Medicine,2,7,5,1,6,3,3,3,3,5,4,5,5,4,4,5,5,4,5,6,3,4,4,4,4,4,4,2,2,3,4,4,4,4,4,2,1,1,6,3,1
R_bQr34o2siDUHcyx,GSAS,Doctor of Philosophy,History,2,5,4,5,2,2,1,1,5,4,3,5,3,2,5,5,4,4,2,5,4,3,3,4,3,2,3,1,2,1,1,1,5,5,1,1,2,5,6,4,2
R_5ovx7t5PxxHLxgp,MED,Doctor of Medicine,Doctor of Medicine,2,5,4,6,2,6,1,1,5,6,6,7,7,5,7,6,6,7,7,7,6,6,6,6,7,4,4,2,5,3,3,3,5,5,3,2,2,5,4,4,2
R_C20V5U1ersoraSt,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,6,6,3,1,1,5,7,6,5,4,1,6,5,5,6,7,7,5,4,3,5,5,3,3,2,4,3,3,3,3,5,2,1,2,4,8,3,2
R_3HjcZa5UmByc1Hk,PUBH,Master of Public Health,Health Policy and Management,2,4,5,5,2,6,1,1,4,6,5,6,5,4,4,4,5,6,5,5,6,6,6,5,5,3,4,2,4,3,3,3,2,2,3,2,2,7,3,6,2
R_4JdPp5S6qSTSWwJ,GSAS,Doctor of Philosophy,Epidemiology,2,7,5,5,4,5,1,1,5,6,5,4,5,3,4,5,4,7,6,5,4,4,3,3,3,2,2,2,2,3,3,4,5,4,4,3,2,5,5,4,2
